Name,hs,dhw,hs_and_dhw,cs,el
B2013,32.454,3.441,35.895,0.0,5.749
B2775,52.263,7.243,59.506,0.0,13.535
B2761,44.132,5.062,49.193999999999996,0.0,9.029
B1268,14.685,1.01,15.695,0.0,2.273
B3319,40.824,5.058,45.882,0.0,9.05
B2007,35.222,4.645,39.867000000000004,0.0,8.414
B2588,74.309,9.141,83.45,0.0,17.194
B3696,8.381,0.921,9.302,0.0,1.863
B1081,16.152,1.049,17.201,0.0,2.359
B1095,14.497,0.977,15.474,0.0,2.24
B3682,30.138,3.482,33.620000000000005,0.0,6.326
B3872,38.695,4.438,43.133,0.0,8.055
B1903,83.956,9.673,93.629,0.0,18.498
B1917,84.921,9.673,94.59400000000001,0.0,18.463
B3866,0.0,0.0,0.0,0.0,0.094
B1042,210.286,42.019,252.305,0.0,92.546
B3655,29.995,3.589,33.584,0.0,5.868
B3133,56.368,9.726,66.09400000000001,0.0,18.466
B1724,25.627,2.719,28.346,0.0,4.198
B1730,85.599,11.562,97.161,0.0,23.059
B2239,214.098,4.266,218.364,0.0,68.464
B3127,69.257,14.103,83.36,0.0,28.234
B3641,26.894,3.495,30.389,0.0,6.133
B3899,27.689,4.009,31.698,0.0,6.49
B1056,14.979,1.181,16.16,0.0,2.691
B4106,217.949,5.739,223.68800000000002,0.0,51.898
B3669,156.021,31.462,187.48299999999998,0.0,69.131
B2577,87.429,8.732,96.161,0.0,16.386
B1718,153.656,5.577,159.233,0.0,10.147
B2211,68.265,7.447,75.712,0.0,13.786
B2205,74.044,8.32,82.364,0.0,15.263
B4112,24.166,1.231,25.397000000000002,0.0,5.925
B2563,42.066,5.447,47.513000000000005,0.0,9.626
B1693,27.936,2.975,30.911,0.0,4.64
B3084,41.071,4.972,46.043,0.0,8.823
B3090,13.878,1.308,15.186,0.0,1.725
B1687,41.045,5.606,46.651,0.0,9.918
B4099,50.722,8.119,58.841,0.0,16.884
B3906,0.0,0.0,0.0,0.0,0.262
B1877,28.504,1.885,30.389000000000003,0.0,5.938
B1863,99.289,7.149,106.438,0.0,21.104
B3912,109.387,13.013,122.4,0.0,25.375
B1136,11.389,1.009,12.398,0.0,1.861
B3721,33.491,4.299,37.79,0.0,7.608
B3047,13.999,1.04,15.039000000000001,0.0,2.449
B2359,52.776,5.966,58.742000000000004,0.0,11.227
B1650,22.012,1.361,23.373,0.0,3.895
B1888,77.041,3.776,80.817,0.0,6.332
B1644,21.752,2.156,23.907999999999998,0.0,5.117
B3053,0.0,0.0,0.0,0.0,0.446
B3735,11.613,0.985,12.597999999999999,0.0,2.205
B1122,100.034,13.737,113.771,0.0,26.994
B2403,43.685,0.79,44.475,0.0,13.622
B4072,0.0,0.0,0.0,0.0,0.228
B2365,12.735,1.105,13.84,0.0,1.118
B2371,107.056,13.321,120.377,0.0,26.765
B1678,43.075,5.811,48.886,0.0,10.484
B2417,19.472,0.473,19.945,0.0,5.507
B3709,8.335,0.918,9.253,0.0,1.86
B4066,0.0,0.0,0.0,0.0,0.651
B3286,63.188,4.461,67.649,0.0,11.309
B2198,127.451,13.881,141.332,0.0,27.309
B1491,90.689,10.005,100.69399999999999,0.0,19.605
B2826,12.396,1.111,13.507000000000001,0.0,2.814
B2832,6.181,0.912,7.093,0.0,2.236
B1485,29.71,5.068,34.778,0.0,7.87
B3292,21.528,0.975,22.503,0.0,2.247
B1452,47.617,5.4,53.016999999999996,0.0,9.807
B3245,56.31,3.694,60.004000000000005,0.0,5.767
B3523,8.067,0.196,8.263,0.0,2.429
B1334,38.889,4.392,43.281000000000006,0.0,7.203
B1320,648.732,17.502,666.2339999999999,0.0,224.49
B3537,85.66,2.017,87.67699999999999,0.0,21.592
B2629,41.34,4.923,46.263000000000005,0.0,8.699
B3251,50.402,3.693,54.095,0.0,5.874
B1446,26.014,1.496,27.509999999999998,0.0,4.318
B2167,46.243,4.806,51.049,0.0,8.305
B3279,0.0,0.0,0.0,0.0,0.026
B1308,38.947,4.405,43.352000000000004,0.0,7.215
B2601,48.706,7.415,56.121,0.0,15.484
B2615,97.747,3.197,100.944,0.0,5.328
B2173,52.612,5.665,58.277,0.0,9.997
B2614,70.247,2.459,72.706,0.0,3.713
B2172,59.048,7.313,66.361,0.0,14.048
B3278,0.0,0.0,0.0,0.0,0.45
B2166,228.194,27.75,255.944,0.0,57.783
B2600,55.056,7.804,62.86,0.0,15.872
B1309,23.953,3.067,27.02,0.0,4.608
B2628,75.379,8.591,83.97,0.0,16.311
B1321,626.296,20.579,646.875,0.0,244.762
B1447,46.071,5.135,51.205999999999996,0.0,8.906
B3250,47.819,3.72,51.539,0.0,5.941
B3244,38.805,3.625,42.43,0.0,5.806
B1453,73.137,4.701,77.838,0.0,12.613
B1335,38.952,4.391,43.342999999999996,0.0,7.219
B3522,0.0,0.0,0.0,0.0,0.091
B2833,13.053,1.104,14.157,0.0,2.732
B3293,10.362,0.951,11.313,0.0,2.231
B1484,35.975,4.597,40.572,0.0,7.94
B1490,101.342,10.873,112.215,0.0,21.667
B2199,113.207,10.675,123.88199999999999,0.0,20.993
B3287,0.0,0.0,0.0,0.0,0.137
B2827,7.5,0.976,8.475999999999999,0.0,2.65
B1679,22.164,2.423,24.587000000000003,0.0,3.762
B2370,58.817,7.434,66.251,0.0,15.373
B4067,0.0,0.0,0.0,0.0,2.66
B3708,8.335,0.918,9.253,0.0,1.86
B2416,168.781,48.419,217.2,0.0,19.862
B4073,11.535,0.369,11.904,0.0,3.904
B2402,230.452,72.612,303.06399999999996,0.0,30.911
B2364,23.346,1.199,24.545,0.0,3.11
B3052,62.096,6.855,68.951,0.0,12.567
B1645,31.75,1.912,33.662,0.0,6.276
B1123,73.896,3.925,77.821,0.0,36.306
B3734,15.435,0.932,16.367,0.0,1.836
B3720,33.293,3.786,37.079,0.0,6.488
B1137,13.399,1.007,14.405999999999999,0.0,1.838
B1889,21.262,3.158,24.42,0.0,4.998
B1651,13.889,1.019,14.908,0.0,2.478
B2358,46.289,5.633,51.922000000000004,0.0,10.341
B3046,13.181,1.032,14.213,0.0,2.406
B1862,19.822,1.218,21.04,0.0,3.204
B3913,30.813,3.823,34.635999999999996,0.0,6.452
B3907,52.164,8.248,60.412,0.0,16.836
B1876,202.261,3.57,205.831,0.0,57.158
B1686,36.732,4.502,41.234,0.0,7.835
B4098,27.885,2.673,30.558,0.0,4.861
B3085,0.0,0.0,0.0,0.0,0.099
B1692,30.307,4.129,34.436,0.0,7.941
B2204,75.883,8.527,84.41,0.0,15.818
B2562,44.593,5.692,50.285000000000004,0.0,10.322
B4113,23.86,2.826,26.686,0.0,4.563
B2576,85.118,11.245,96.363,0.0,22.201
B3668,79.949,4.307,84.256,0.0,43.3
B4107,41.99,4.89,46.88,0.0,8.588
B2210,54.045,1.561,55.606,0.0,11.89
B1719,32.834,3.455,36.289,0.0,5.885
B3126,47.226,8.847,56.073,0.0,17.022
B2238,286.961,15.857,302.818,0.0,130.447
B1731,17.495,1.855,19.35,0.0,2.708
B1057,11.808,1.051,12.859,0.0,2.578
B3898,0.0,0.0,0.0,0.0,0.192
B3640,42.606,7.197,49.803000000000004,0.0,14.639
B3654,0.0,0.0,0.0,0.0,0.135
B1043,225.853,11.73,237.583,0.0,35.135
B1725,25.417,2.628,28.045,0.0,4.159
B3132,33.373,1.419,34.791999999999994,0.0,9.016
B1916,47.767,5.46,53.227000000000004,0.0,9.729
B3867,0.0,0.0,0.0,0.0,0.092
B3873,116.339,6.255,122.594,0.0,19.033
B1902,27.837,1.105,28.942,0.0,6.379
B3683,73.175,11.051,84.226,0.0,21.89
B1094,60.214,2.777,62.991,0.0,12.115
B1080,14.174,1.086,15.26,0.0,2.338
B3697,8.371,0.92,9.291,0.0,1.861
B2589,24.693,2.793,27.486,0.0,5.096
B1269,16.871,0.935,17.805999999999997,0.0,1.877
B2760,37.975,5.59,43.565,0.0,10.022
B2006,83.012,2.93,85.94200000000001,0.0,4.741
B3318,50.335,6.343,56.678,0.0,11.633
B2012,50.547,6.089,56.635999999999996,0.0,10.194
B2774,66.5,8.003,74.503,0.0,15.353
B2984,30.097,4.01,34.107,0.0,6.493
B3442,0.0,0.0,0.0,0.0,3.249
B1255,170.492,4.717,175.209,0.0,39.445
B1533,12.823,0.977,13.8,0.0,2.199
B3324,0.0,0.0,0.0,0.0,0.119
B3330,1554.254,22.658,1576.9119999999998,0.0,576.426
B1527,26.463,3.1,29.563000000000002,0.0,4.887
B1241,46.774,3.57,50.344,0.0,5.858
B2990,10.225,1.031,11.256,0.0,2.401
B3456,378.108,7.946,386.05400000000003,0.0,81.283
B2748,97.377,6.612,103.98899999999999,0.0,18.431
B1296,109.952,6.383,116.335,0.0,75.442
B2947,12.818,0.986,13.804,0.0,2.134
B3481,0.0,0.0,0.0,0.0,0.211
B2953,16.247,1.266,17.512999999999998,0.0,3.023
B3495,29.447,0.627,30.073999999999998,0.0,8.939
B1282,195.135,3.731,198.86599999999999,0.0,65.405
B1286,315.233,36.78,352.01300000000003,0.0,78.654
B2957,38.106,4.557,42.663000000000004,0.0,7.937
B3491,658.174,135.949,794.123,0.0,307.921
B2943,23.473,1.493,24.965999999999998,0.0,4.054
B1292,758.683,25.995,784.678,0.0,319.225
B1279,14.397,0.931,15.328,0.0,1.855
B2770,40.189,4.85,45.039,0.0,8.586
B3308,71.451,13.398,84.84899999999999,0.0,28.287
B2016,43.222,6.03,49.252,0.0,12.401
B2002,78.21,1.291,79.50099999999999,0.0,3.839
B2764,33.62,3.477,37.096999999999994,0.0,6.016
B2994,14.31,1.227,15.537,0.0,2.86
B3452,70.731,9.502,80.23299999999999,0.0,18.935
B1245,733.27,22.51,755.78,0.0,277.375
B1523,41.108,4.495,45.602999999999994,0.0,7.801
B3334,0.0,0.0,0.0,0.0,2.779
B3320,31.815,4.464,36.279,0.0,7.769
B1537,466.626,9.563,476.18899999999996,0.0,102.91
B1251,20.352,2.252,22.604,0.0,3.365
B2980,18.67,1.295,19.965000000000003,0.0,3.577
B3446,62.182,8.372,70.554,0.0,16.351
B1906,70.458,9.021,79.479,0.0,18.576
B3877,47.999,2.994,50.993,0.0,5.757
B3863,29.993,4.097,34.089999999999996,0.0,8.098
B1912,171.104,20.583,191.687,0.0,41.563
B3693,8.289,0.918,9.206999999999999,0.0,1.842
B1084,18.701,1.082,19.783,0.0,2.593
B1090,16.565,1.203,17.768,0.0,2.774
B2599,87.163,10.362,97.52499999999999,0.0,20.13
B3687,34.016,4.345,38.361,0.0,7.709
B2214,49.805,1.225,51.03,0.0,2.762
B4103,32.875,7.06,39.935,0.0,14.406
B2572,0.0,0.0,0.0,0.0,0.403
B3678,0.0,0.0,0.0,0.0,0.057
B4117,65.685,7.157,72.842,0.0,13.454
B2566,33.797,4.831,38.628,0.0,8.805
B2200,44.409,4.847,49.256,0.0,8.422
B1709,55.904,10.486,66.39,0.0,14.097
B2228,12.86,1.211,14.071,0.0,2.093
B3136,105.673,13.964,119.637,0.0,28.098
B1721,21.791,2.199,23.990000000000002,0.0,3.311
B1047,1328.491,29.676,1358.167,0.0,356.604
B3650,6.866,1.032,7.898,0.0,2.427
B3888,33.875,6.363,40.238,0.0,13.001
B3644,6.98,1.027,8.007,0.0,2.519
B1053,582.164,35.164,617.328,0.0,110.94
B1735,64.1,2.61,66.71,0.0,4.172
B3122,64.975,8.084,73.059,0.0,15.064
B1872,224.17,22.985,247.15499999999997,0.0,45.631
B3903,0.0,0.0,0.0,0.0,0.427
B3917,166.771,3.927,170.69799999999998,0.0,31.396
B1866,42.136,6.188,48.324000000000005,0.0,12.723
B1696,31.428,3.789,35.217,0.0,6.563
B3081,0.0,0.0,0.0,0.0,0.304
B4088,591.699,17.214,608.913,0.0,197.366
B3095,0.0,0.0,0.0,0.0,0.421
B1682,0.0,0.0,0.0,0.0,0.151
B1669,47.803,6.43,54.233,0.0,12.29
B2360,40.285,5.212,45.497,0.0,9.44
B2406,8.891,0.228,9.119,0.0,2.311
B3718,8.231,1.435,9.666,0.0,1.869
B2412,0.0,0.0,0.0,0.0,0.602
B4063,15.336,0.596,15.932,0.0,3.834
B2374,32.355,5.235,37.589999999999996,0.0,9.641
B3042,14.079,1.047,15.126000000000001,0.0,2.469
B1655,84.386,2.81,87.196,0.0,4.413
B1133,26.524,3.626,30.150000000000002,0.0,5.456
B3724,8.391,0.921,9.312,0.0,1.861
B3730,8.324,0.918,9.241999999999999,0.0,1.852
B1127,31.327,4.003,35.33,0.0,6.235
B1641,40.756,5.251,46.007,0.0,9.464
B1899,109.238,4.894,114.132,0.0,8.631
B3056,39.188,4.305,43.493,0.0,7.356
B2348,35.518,5.313,40.831,0.0,8.604
B2823,6.157,0.912,7.069,0.0,2.229
B3283,75.742,8.024,83.766,0.0,14.934
B1494,170.775,18.193,188.96800000000002,0.0,37.569
B1480,24.147,1.565,25.712,0.0,4.007
B3297,50.762,1.616,52.378,0.0,11.885
B2189,43.53,5.422,48.952,0.0,9.309
B2837,47.625,5.398,53.022999999999996,0.0,9.812
B2604,25.514,2.8,28.314,0.0,5.133
B2162,40.326,4.483,44.809,0.0,7.676
B2176,148.518,17.472,165.99,0.0,34.22
B3268,9.323,0.903,10.226,0.0,2.015
B2610,71.243,3.175,74.41799999999999,0.0,5.12
B1319,112.26,3.141,115.40100000000001,0.0,24.162
B3526,0.0,0.0,0.0,0.0,0.06
B2638,31.715,3.636,35.351,0.0,6.096
B1331,38.901,4.394,43.295,0.0,7.208
B1457,42.096,4.516,46.611999999999995,0.0,7.884
B3240,0.0,0.0,0.0,0.0,0.369
B3254,40.033,4.54,44.573,0.0,7.608
B1443,12.711,0.975,13.686,0.0,2.174
B1325,109.452,4.5,113.952,0.0,8.081
B1442,12.428,0.978,13.406,0.0,2.225
B3255,36.176,4.265,40.441,0.0,7.518
B3533,557.599,6.833,564.432,0.0,158.349
B1324,71.677,7.564,79.24100000000001,0.0,14.393
B1330,52.389,9.664,62.053000000000004,0.0,19.692
B2639,197.435,24.48,221.915,0.0,50.712
B3527,39.749,4.438,44.187000000000005,0.0,7.753
B3241,14.802,0.651,15.453,0.0,2.804
B1456,37.475,4.512,41.987,0.0,7.808
B3269,10.215,0.943,11.158,0.0,2.21
B2177,55.892,6.298,62.190000000000005,0.0,11.021
B1318,60.309,6.856,67.16499999999999,0.0,12.114
B2611,54.247,9.99,64.237,0.0,20.384
B2605,0.0,0.255,0.255,0.0,0.993
B2163,23.473,2.543,26.016,0.0,3.993
B2188,142.683,15.024,157.707,0.0,30.34
B3296,8.438,0.889,9.327,0.0,1.859
B1481,28.927,1.547,30.474,0.0,5.217
B2836,0.0,0.0,0.0,0.0,0.48
B2822,10.01,0.921,10.931,0.0,2.326
B1495,42.759,5.053,47.812,0.0,8.87
B3282,0.0,0.0,0.0,0.0,0.096
B1126,33.85,4.114,37.964,0.0,6.79
B3731,11.256,0.927,12.183,0.0,1.874
B2349,42.348,0.739,43.086999999999996,0.0,12.082
B3057,48.111,5.15,53.260999999999996,0.0,9.035
B1898,462.399,9.395,471.794,0.0,101.08
B1640,51.123,5.721,56.843999999999994,0.0,10.234
B1654,112.405,15.082,127.487,0.0,30.801
B3043,14.326,1.066,15.392000000000001,0.0,2.577
B3725,11.174,0.931,12.105,0.0,1.853
B1132,32.819,4.074,36.893,0.0,6.597
B4062,36.619,3.924,40.543,0.0,6.565
B2413,36.666,1.371,38.037,0.0,8.564
B2375,43.445,4.908,48.353,0.0,8.754
B2361,47.102,5.443,52.544999999999995,0.0,9.624
B1668,14.989,1.08,16.069000000000003,0.0,2.424
B3719,8.395,0.921,9.315999999999999,0.0,1.87
B4076,10.761,1.596,12.357,0.0,1.293
B2407,0.0,0.0,0.0,0.0,0.199
B1683,24.21,2.476,26.686,0.0,3.827
B3094,11.726,1.129,12.855,0.0,1.343
B3080,104.609,12.502,117.11099999999999,0.0,24.257
B1697,25.652,2.715,28.367,0.0,4.201
B4089,28.314,3.507,31.821,0.0,5.858
B3916,60.326,7.594,67.92,0.0,14.467
B1867,417.393,5.516,422.909,0.0,116.192
B1873,225.924,23.156,249.08,0.0,46.087
B1052,208.088,52.997,261.085,0.0,22.122
B3645,6.974,1.028,8.002,0.0,2.516
B3123,80.535,9.534,90.069,0.0,18.065
B1734,63.863,2.383,66.246,0.0,3.788
B1720,21.371,2.304,23.674999999999997,0.0,3.334
B3137,52.164,6.949,59.113,0.0,13.051
B2229,1700.608,69.461,1770.069,0.0,902.112
B3889,38.876,5.166,44.042,0.0,9.372
B3651,46.064,7.559,53.623,0.0,14.932
B1046,2318.5,87.321,2405.821,0.0,1154.38
B2567,37.108,4.645,41.753,0.0,8.185
B4116,56.791,6.954,63.745,0.0,12.425
B3679,46.511,5.579,52.09,0.0,9.62
B1708,59.784,2.6,62.384,0.0,3.846
B2201,45.398,5.034,50.432,0.0,8.7
B2215,10.676,0.165,10.841,0.0,1.086
